PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,YEAR_MONTH,ACTIVE_LISTINGS_RATE,MIN_PRICE_ACT,MAX_PRICE_ACT,MEDIAN_PRICE_ACT,NUMBER_OF_DISTINCT_HOSTS,SUPER_HOST_RATE,AVG_REV_SCORE_ACT,PERCENTAGE_CHANGE_FOR_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_FOR_INACTIVE_LISTINGS,TOTAL_NUMBER_OF_STAYS,AVERAGE_ESTIMATED_REVENUE_PER_ACTIVE_LISTINGS
Entire house,Entire home/apt,13,2020-10-01,100.000000,200,1450,554.5,14,57.142900,97.000000,-26.315800,,333,14277.928571
Entire house,Entire home/apt,13,2020-11-01,100.000000,200,1450,554.5,15,53.333300,97.000000,7.142900,,340,13578.666667
Entire house,Entire home/apt,13,2020-12-01,100.000000,200,1930,625,16,50.000000,96.461538,6.666700,,419,17750.187500
Entire house,Entire home/apt,13,2021-01-01,100.000000,214,1843,720,13,46.153800,96.100000,-18.750000,,258,13524.769231
Entire house,Entire home/apt,13,2021-02-01,100.000000,240,1843,722.5,11,45.454500,95.750000,-7.692300,,233,14786.083333
Entire house,Entire home/apt,13,2021-03-01,100.000000,301,1950,748,11,36.363600,95.428571,0.000000,,231,16458.250000
Entire house,Entire home/apt,13,2021-04-01,100.000000,386,1450,673,9,44.444400,96.666667,-16.666700,,231,16897.400000
Entire house,Entire home/apt,14,2020-08-01,100.000000,240,1803,444.5,22,22.727300,93.722222,,,435,10962.000000
Entire house,Entire home/apt,14,2020-09-01,100.000000,240,1300,469.5,25,28.000000,94.000000,20.833300,,593,13211.482759
Entire house,Entire home/apt,14,2020-10-01,100.000000,240,1300,429,23,30.434800,93.850000,-13.793100,,506,12348.120000
Entire house,Entire home/apt,14,2020-11-01,100.000000,240,1414,444.5,23,26.087000,93.650000,0.000000,,572,14802.040000
Entire house,Entire home/apt,14,2020-12-01,100.000000,240,1414,566.5,22,22.727300,93.500000,-4.000000,,640,18370.958333
Entire house,Entire home/apt,14,2021-01-01,100.000000,165,1500,589,21,28.571400,94.050000,-4.166700,,464,14188.173913
Entire house,Entire home/apt,14,2021-02-01,100.000000,174,1500,543.5,21,28.571400,93.700000,0.000000,,452,12736.913043
Entire house,Entire home/apt,14,2021-03-01,100.000000,239,1500,446.5,21,28.571400,93.900000,0.000000,,522,14254.391304
Entire house,Entire home/apt,14,2021-04-01,100.000000,240,1500,542.5,23,30.434800,94.095238,4.347800,,582,16665.916667
Entire house,Entire home/apt,15,2020-08-01,100.000000,513,1000,808,6,50.000000,93.000000,,,105,13476.500000
Entire house,Entire home/apt,15,2020-09-01,100.000000,243,1000,656.5,7,42.857100,92.714286,33.333300,,141,14239.125000
Entire house,Entire home/apt,15,2020-10-01,100.000000,520,1000,811,5,60.000000,94.000000,-37.500000,,122,19115.600000
Entire house,Entire home/apt,15,2020-11-01,100.000000,360,1000,726.5,7,42.857100,93.166667,40.000000,,127,13887.857143
Entire house,Entire home/apt,15,2020-12-01,100.000000,360,1073,652,5,40.000000,92.750000,-28.571400,,108,14974.000000
Entire house,Entire home/apt,15,2021-01-01,100.000000,360,953,620,5,40.000000,93.000000,0.000000,,100,13592.800000
Entire house,Entire home/apt,15,2021-02-01,100.000000,360,709,550,4,25.000000,91.000000,-20.000000,,85,10579.750000
Entire house,Entire home/apt,15,2021-03-01,100.000000,360,621,550,4,25.000000,91.000000,0.000000,,81,9747.500000
Entire house,Entire home/apt,15,2021-04-01,100.000000,360,760,631.5,5,40.000000,92.750000,25.000000,,102,11822.200000
Entire house,Entire home/apt,16,2020-08-01,100.000000,106,1200,387.5,21,38.095200,94.739130,,,278,5819.037037
Entire house,Entire home/apt,16,2020-09-01,100.000000,106,1200,407,21,38.095200,95.000000,7.407400,,294,4978.482759
Entire house,Entire home/apt,16,2020-10-01,100.000000,106,1428,400,21,28.571400,94.652174,-10.344800,,517,9710.269231
Entire house,Entire home/apt,16,2020-11-01,100.000000,106,1564,434.5,22,31.818200,94.250000,3.846200,,406,8437.814815
Entire house,Entire home/apt,16,2020-12-01,100.000000,106,1570,463.5,23,30.434800,93.280000,3.703700,,632,13157.821429
Entire house,Entire home/apt,16,2021-01-01,100.000000,26,1200,457,21,28.571400,91.913043,-10.714300,,464,10700.480000
Entire house,Entire home/apt,16,2021-02-01,100.000000,20,1200,439.5,21,28.571400,93.545455,0.000000,,381,8368.040000
Entire house,Entire home/apt,16,2021-03-01,100.000000,106,1200,439.5,20,30.000000,94.238095,-4.000000,,420,9318.041667
Entire house,Entire home/apt,16,2021-04-01,100.000000,314,1508,531.5,16,31.250000,94.764706,-20.833300,,325,11028.315789
Entire loft,Entire home/apt,1,2020-08-01,100.000000,100,100,100,1,0.000000,,,,30,3000.000000
Entire loft,Entire home/apt,1,2020-09-01,100.000000,100,100,100,1,0.000000,,0.000000,,30,3000.000000
Entire loft,Entire home/apt,1,2020-10-01,100.000000,100,100,100,1,0.000000,,0.000000,,30,3000.000000
Entire loft,Entire home/apt,1,2020-11-01,100.000000,15,100,57.5,2,0.000000,,200.000000,,90,1300.000000
Entire loft,Entire home/apt,1,2020-12-01,100.000000,15,100,59.5,2,0.000000,,0.000000,,46,1080.000000
Entire loft,Entire home/apt,1,2021-01-01,100.000000,15,100,59.5,2,0.000000,,0.000000,,90,1340.000000
Entire loft,Entire home/apt,1,2021-02-01,100.000000,15,100,59.5,2,0.000000,,0.000000,,90,1340.000000
Entire loft,Entire home/apt,1,2021-03-01,100.000000,15,100,59.5,2,0.000000,,0.000000,,90,1340.000000
Entire loft,Entire home/apt,1,2021-04-01,100.000000,15,100,59.5,2,0.000000,,0.000000,,90,1340.000000
Entire loft,Entire home/apt,2,2020-08-01,100.000000,51,350,129,69,28.985500,93.606557,,,1291,2601.555556
Entire loft,Entire home/apt,2,2020-09-01,100.000000,39,350,129,73,28.767100,93.500000,30.555600,,1870,2831.606383
Entire loft,Entire home/apt,2,2020-10-01,100.000000,47,400,129,70,30.000000,92.923077,-18.085100,,1568,3036.272727
Entire loft,Entire home/apt,2,2020-11-01,100.000000,39,400,130,69,28.985500,92.621212,1.298700,,1656,3096.423077
Entire loft,Entire home/apt,2,2020-12-01,100.000000,43,350,137.5,70,28.571400,93.435484,0.000000,,1803,3533.089744
Entire loft,Entire home/apt,2,2021-01-01,100.000000,45,350,130,70,28.571400,93.206349,0.000000,,1699,3143.346154
Entire loft,Entire home/apt,2,2021-02-01,100.000000,48,350,129,69,27.536200,93.059701,0.000000,,1729,3037.692308
Entire loft,Entire home/apt,2,2021-03-01,100.000000,57,400,137,68,27.941200,93.032787,-10.256400,,1589,3243.000000
Entire loft,Entire home/apt,2,2021-04-01,100.000000,53,400,140,70,27.142900,93.238095,7.142900,,1731,3419.920000
Entire loft,Entire home/apt,3,2020-08-01,100.000000,75,450,139.5,14,14.285700,91.666667,,,218,2278.714286
Entire loft,Entire home/apt,3,2020-09-01,100.000000,75,450,174.5,18,11.111100,92.473684,50.000000,,420,3961.428571
Entire loft,Entire home/apt,3,2020-10-01,100.000000,79,450,155.5,16,25.000000,93.000000,-23.809500,,307,3515.312500
Entire loft,Entire home/apt,3,2020-11-01,100.000000,79,450,144.5,14,21.428600,92.769231,-12.500000,,231,2977.642857
Entire loft,Entire home/apt,3,2020-12-01,100.000000,79,450,153,13,15.384600,92.250000,-7.142900,,292,3830.230769
Entire loft,Entire home/apt,3,2021-01-01,100.000000,79,450,139.5,14,21.428600,91.714286,7.692300,,318,3669.285714
Entire loft,Entire home/apt,3,2021-02-01,100.000000,79,450,144.5,15,26.666700,93.066667,7.142900,,310,3460.666667
Entire loft,Entire home/apt,3,2021-03-01,100.000000,79,450,144.5,14,21.428600,92.642857,-6.666700,,325,3784.214286
Entire loft,Entire home/apt,3,2021-04-01,100.000000,79,450,154,13,7.692300,92.000000,0.000000,,288,3545.142857
Entire loft,Entire home/apt,4,2020-08-01,100.000000,64,361,149.5,45,42.222200,95.595238,,,859,2846.404255
Entire loft,Entire home/apt,4,2020-09-01,100.000000,60,361,141.5,43,41.860500,95.173913,10.638300,,969,2696.461538
Entire loft,Entire home/apt,4,2020-10-01,100.000000,65,372,148.5,42,38.095200,95.325000,-15.384600,,908,3254.750000
Entire loft,Entire home/apt,4,2020-11-01,100.000000,68,381,149.5,42,38.095200,95.350000,0.000000,,905,3288.750000
Entire loft,Entire home/apt,4,2020-12-01,100.000000,67,428,150,40,37.500000,95.083333,-4.545500,,1004,3973.738095
Entire loft,Entire home/apt,4,2021-01-01,100.000000,64,406,155,42,38.095200,94.052632,4.761900,,910,3324.659091
Entire loft,Entire home/apt,4,2021-02-01,100.000000,80,370,157.5,42,35.714300,94.078947,0.000000,,1079,4149.659091
Entire loft,Entire home/apt,4,2021-03-01,100.000000,80,475,152,42,35.714300,94.230769,0.000000,,1053,4211.886364
Entire loft,Entire home/apt,4,2021-04-01,100.000000,88,475,162,39,30.769200,94.236842,-4.545500,,1032,4622.357143
Entire loft,Entire home/apt,5,2020-08-01,100.000000,69,139,104,5,0.000000,93.200000,,,68,1298.000000
Entire loft,Entire home/apt,5,2020-09-01,100.000000,90,271,119.5,6,0.000000,92.125000,60.000000,,148,2719.125000
Entire loft,Entire home/apt,5,2020-10-01,100.000000,89,208,130,6,0.000000,91.833333,-25.000000,,112,2511.000000
Entire loft,Entire home/apt,5,2020-11-01,100.000000,89,168,143.5,5,0.000000,91.600000,-16.666700,,87,1911.600000
Entire loft,Entire home/apt,5,2020-12-01,100.000000,89,234,165.5,7,0.000000,93.714286,40.000000,,166,3516.000000
Entire loft,Entire home/apt,5,2021-01-01,100.000000,89,207,152,7,14.285700,93.857143,0.000000,,161,3263.857143
Entire loft,Entire home/apt,5,2021-02-01,100.000000,89,207,158,7,14.285700,93.857143,0.000000,,170,3457.142857
Entire loft,Entire home/apt,5,2021-03-01,100.000000,89,207,147,6,16.666700,94.000000,-14.285700,,152,3506.000000
Entire loft,Entire home/apt,5,2021-04-01,100.000000,89,207,145.5,8,25.000000,95.125000,33.333300,,164,2777.750000
Entire loft,Entire home/apt,6,2020-08-01,100.000000,98,450,241.5,12,25.000000,96.375000,,,273,5502.250000
Entire loft,Entire home/apt,6,2020-09-01,100.000000,98,450,220,11,18.181800,96.714286,8.333300,,224,3926.153846
Entire loft,Entire home/apt,6,2020-10-01,100.000000,98,450,223.5,12,16.666700,86.500000,-7.692300,,261,5030.750000
Entire loft,Entire home/apt,6,2020-11-01,100.000000,98,450,246,11,18.181800,84.857143,-8.333300,,225,4914.181818
Entire loft,Entire home/apt,6,2020-12-01,100.000000,98,1200,225,10,20.000000,84.714286,-9.090900,,244,7889.400000
Entire loft,Entire home/apt,6,2021-01-01,100.000000,98,1200,219,10,20.000000,84.714286,0.000000,,186,5125.600000
Entire loft,Entire home/apt,6,2021-02-01,100.000000,98,1200,219,9,11.111100,82.833333,-10.000000,,189,4384.444444
Entire loft,Entire home/apt,6,2021-03-01,100.000000,98,1200,219,9,11.111100,82.833333,0.000000,,177,3845.000000
Entire loft,Entire home/apt,6,2021-04-01,100.000000,98,304,219,7,14.285700,79.800000,-22.222200,,179,5019.714286
Entire loft,Entire home/apt,7,2020-08-01,100.000000,557,557,557,1,0.000000,100.000000,,,2,1114.000000
Entire loft,Entire home/apt,7,2020-09-01,100.000000,550,550,550,1,0.000000,100.000000,100.000000,,4,1100.000000
Entire loft,Entire home/apt,7,2020-10-01,100.000000,558,558,558,1,0.000000,100.000000,-50.000000,,2,1116.000000
Entire loft,Entire home/apt,7,2020-11-01,100.000000,560,560,560,1,0.000000,100.000000,0.000000,,29,16240.000000
Entire loft,Entire home/apt,7,2020-12-01,100.000000,644,644,644,1,0.000000,100.000000,0.000000,,2,1288.000000
Entire loft,Entire home/apt,7,2021-01-01,100.000000,709,709,709,1,0.000000,100.000000,0.000000,,2,1418.000000
Entire loft,Entire home/apt,7,2021-02-01,100.000000,518,518,518,1,0.000000,100.000000,0.000000,,2,1036.000000
Entire loft,Entire home/apt,7,2021-03-01,100.000000,515,515,515,1,0.000000,100.000000,0.000000,,2,1030.000000
Entire loft,Entire home/apt,7,2021-04-01,100.000000,525,525,525,1,0.000000,100.000000,0.000000,,2,1050.000000
Entire loft,Entire home/apt,8,2020-08-01,100.000000,173,364,268.5,2,50.000000,100.000000,,,44,6671.000000
Entire loft,Entire home/apt,8,2020-09-01,100.000000,173,403,288,2,50.000000,100.000000,0.000000,,39,6823.500000
Entire loft,Entire home/apt,8,2020-10-01,100.000000,224,414,319,2,50.000000,100.000000,0.000000,,37,6994.000000
Entire loft,Entire home/apt,8,2020-11-01,100.000000,224,350,287,2,50.000000,97.500000,0.000000,,39,6258.000000
Entire loft,Entire home/apt,8,2020-12-01,100.000000,314,500,407,2,50.000000,98.000000,0.000000,,52,10954.000000
Entire loft,Entire home/apt,8,2021-01-01,100.000000,500,500,500,1,100.000000,100.000000,-50.000000,,30,15000.000000
Entire place,Entire home/apt,1,2020-08-01,100.000000,35,100,67.5,2,0.000000,,,,60,2025.000000
Entire place,Entire home/apt,1,2020-09-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,1,2020-10-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,1,2020-11-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,1,2020-12-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,1,2021-01-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,1,2021-02-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,1,2021-03-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,1,2021-04-01,100.000000,35,100,67.5,2,0.000000,,0.000000,,60,2025.000000
Entire place,Entire home/apt,2,2020-08-01,100.000000,50,250,93,12,16.666700,90.444444,,,222,1997.500000
Entire place,Entire home/apt,2,2020-09-01,100.000000,50,250,98,13,15.384600,90.444444,16.666700,,301,2463.214286
Entire place,Entire home/apt,2,2020-10-01,100.000000,50,250,93,12,16.666700,89.625000,-14.285700,,300,2877.500000
Entire place,Entire home/apt,2,2020-11-01,100.000000,50,250,93,12,16.666700,89.750000,0.000000,,238,2026.166667
Entire place,Entire home/apt,2,2020-12-01,100.000000,50,250,93,12,16.666700,89.750000,0.000000,,263,2213.750000
Entire place,Entire home/apt,2,2021-01-01,100.000000,50,250,98,13,15.384600,90.111111,8.333300,,310,2553.846154
Entire place,Entire home/apt,2,2021-02-01,100.000000,50,250,98,13,15.384600,90.111111,0.000000,,225,1865.307692
Entire place,Entire home/apt,2,2021-03-01,100.000000,50,250,98,13,15.384600,90.000000,0.000000,,244,1930.076923
Entire place,Entire home/apt,2,2021-04-01,100.000000,50,250,98,14,21.428600,90.000000,7.692300,,282,2175.142857
Entire place,Entire home/apt,3,2020-08-01,100.000000,70,153,112.5,4,0.000000,83.333333,,,120,3360.000000
Entire place,Entire home/apt,3,2020-09-01,100.000000,70,153,115,6,0.000000,88.000000,100.000000,,240,3405.000000
Entire place,Entire home/apt,3,2020-10-01,100.000000,70,153,115,6,0.000000,86.250000,-25.000000,,180,3390.000000
Entire place,Entire home/apt,3,2020-11-01,100.000000,70,153,115,6,0.000000,86.250000,0.000000,,180,3390.000000
Entire place,Entire home/apt,3,2020-12-01,100.000000,70,153,115,6,0.000000,86.250000,0.000000,,180,3390.000000
Entire place,Entire home/apt,3,2021-01-01,100.000000,70,153,115,6,0.000000,86.250000,0.000000,,180,3390.000000
Entire place,Entire home/apt,3,2021-02-01,100.000000,70,153,115,6,0.000000,86.250000,0.000000,,180,3390.000000
Entire place,Entire home/apt,3,2021-03-01,100.000000,70,153,115,6,0.000000,86.250000,0.000000,,180,3390.000000
Entire place,Entire home/apt,3,2021-04-01,100.000000,70,153,115,6,0.000000,86.250000,0.000000,,180,3390.000000
Entire place,Entire home/apt,4,2020-08-01,100.000000,132,350,250,3,0.000000,92.500000,,,61,5044.000000
Entire place,Entire home/apt,4,2020-09-01,100.000000,60,350,176,5,0.000000,97.000000,133.333300,,210,5022.857143
Entire place,Entire home/apt,4,2020-10-01,100.000000,60,350,175,5,0.000000,96.666667,-28.571400,,150,5394.000000
Entire place,Entire home/apt,4,2020-11-01,100.000000,60,350,175,5,0.000000,96.666667,0.000000,,150,5406.000000
Entire place,Entire home/apt,4,2020-12-01,100.000000,60,350,175.5,5,0.000000,96.666667,0.000000,,138,5103.600000
Entire place,Entire home/apt,4,2021-01-01,100.000000,60,350,175,4,0.000000,96.666667,0.000000,,123,4638.600000
Entire place,Entire home/apt,4,2021-02-01,100.000000,60,350,183.5,5,0.000000,96.666667,0.000000,,125,4727.000000
Entire place,Entire home/apt,4,2021-03-01,100.000000,60,350,175,5,0.000000,94.000000,0.000000,,134,4935.200000
Entire place,Entire home/apt,4,2021-04-01,100.000000,60,350,175,5,0.000000,93.333333,0.000000,,137,5042.800000
Entire place,Entire home/apt,5,2020-08-01,100.000000,120,450,400,3,0.000000,94.000000,,,61,5816.666667
Entire place,Entire home/apt,5,2020-09-01,100.000000,120,450,285,2,0.000000,,-33.333300,,60,8550.000000
Entire place,Entire home/apt,5,2020-10-01,100.000000,120,450,285,2,0.000000,,0.000000,,60,8550.000000
Entire place,Entire home/apt,5,2020-11-01,100.000000,120,450,285,2,0.000000,,0.000000,,60,8550.000000
Entire place,Entire home/apt,5,2020-12-01,100.000000,120,450,285,2,0.000000,,0.000000,,60,8550.000000
Entire place,Entire home/apt,5,2021-01-01,100.000000,120,450,285,2,0.000000,,0.000000,,60,8550.000000
Entire place,Entire home/apt,5,2021-02-01,100.000000,120,450,375,3,0.000000,94.000000,50.000000,,60,5700.000000
Entire place,Entire home/apt,5,2021-03-01,100.000000,120,450,285,2,0.000000,,-33.333300,,60,8550.000000
Entire place,Entire home/apt,5,2021-04-01,100.000000,120,450,285,2,0.000000,,0.000000,,60,8550.000000
Entire place,Entire home/apt,6,2020-08-01,100.000000,236,390,313,2,0.000000,86.500000,,,60,9390.000000
Entire place,Entire home/apt,6,2020-09-01,100.000000,236,390,313,2,0.000000,84.333333,50.000000,,90,8620.000000
Entire place,Entire home/apt,6,2020-10-01,100.000000,236,390,313,2,0.000000,86.500000,-33.333300,,60,9390.000000
Entire place,Entire home/apt,6,2020-11-01,100.000000,210,390,300,2,0.000000,86.500000,0.000000,,60,9000.000000
Entire place,Entire home/apt,6,2020-12-01,100.000000,210,390,300,2,0.000000,86.500000,0.000000,,60,9000.000000
Entire place,Entire home/apt,6,2021-01-01,100.000000,210,390,300,2,0.000000,86.500000,0.000000,,60,9000.000000
Entire place,Entire home/apt,6,2021-02-01,100.000000,210,390,300,2,0.000000,86.500000,0.000000,,60,9000.000000
Entire place,Entire home/apt,6,2021-03-01,100.000000,210,390,300,2,0.000000,86.500000,0.000000,,60,9000.000000
Entire place,Entire home/apt,6,2021-04-01,100.000000,210,390,300,2,0.000000,86.500000,0.000000,,60,9000.000000
Entire serviced apartment,Entire home/apt,1,2020-08-01,100.000000,22,128,75,2,0.000000,,,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2020-09-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2020-10-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2020-11-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2020-12-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2021-01-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2021-02-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2021-03-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,1,2021-04-01,100.000000,22,128,75,2,0.000000,,0.000000,,31,394.000000
Entire serviced apartment,Entire home/apt,2,2020-08-01,100.000000,60,788,149.5,32,9.375000,93.441176,,,370,1428.780000
Entire serviced apartment,Entire home/apt,2,2020-09-01,100.000000,60,1771,155.5,32,9.375000,93.459459,8.000000,,518,1706.648148
Entire serviced apartment,Entire home/apt,2,2020-10-01,100.000000,60,788,157,32,12.500000,94.352941,-5.555600,,586,2008.745098
Entire serviced apartment,Entire home/apt,2,2020-11-01,100.000000,60,788,159.5,32,12.500000,92.805556,1.960800,,458,1707.423077
Entire serviced apartment,Entire home/apt,2,2020-12-01,100.000000,60,788,185,31,9.677400,92.290323,-15.384600,,534,2565.136364
Entire serviced apartment,Entire home/apt,2,2021-01-01,100.000000,60,788,174.5,30,6.666700,91.967742,-2.272700,,399,1911.581395
Entire serviced apartment,Entire home/apt,2,2021-02-01,100.000000,60,788,179,31,6.451600,91.866667,6.976700,,379,1769.326087
Entire serviced apartment,Entire home/apt,2,2021-03-01,100.000000,60,788,169.5,32,6.250000,91.676471,2.173900,,394,1780.170213
Entire serviced apartment,Entire home/apt,2,2021-04-01,100.000000,60,788,180,30,3.333300,89.515152,-10.638300,,416,2087.642857
Entire serviced apartment,Entire home/apt,3,2020-08-01,100.000000,165,313,186,5,0.000000,93.333333,,,51,1364.875000
Entire serviced apartment,Entire home/apt,3,2020-09-01,100.000000,118,402,192.5,7,14.285700,100.000000,37.500000,,154,2652.090909
Entire serviced apartment,Entire home/apt,3,2020-10-01,100.000000,165,365,220,6,33.333300,98.142857,-27.272700,,99,3107.375000
Entire serviced apartment,Entire home/apt,3,2020-11-01,100.000000,165,361,209.5,6,33.333300,98.714286,0.000000,,172,5382.500000
Entire serviced apartment,Entire home/apt,3,2020-12-01,100.000000,192,457,278,4,25.000000,98.800000,-25.000000,,84,4777.166667
Entire serviced apartment,Entire home/apt,3,2021-01-01,100.000000,170,417,260.5,4,0.000000,98.400000,0.000000,,42,1502.666667
Entire serviced apartment,Entire home/apt,3,2021-02-01,100.000000,186,440,277.5,4,0.000000,98.400000,0.000000,,29,1785.000000
Entire serviced apartment,Entire home/apt,3,2021-03-01,100.000000,195,423,309,4,0.000000,98.400000,0.000000,,60,3273.333333
Entire serviced apartment,Entire home/apt,3,2021-04-01,100.000000,220,356,314,4,25.000000,98.333333,16.666700,,114,4794.857143
Entire serviced apartment,Entire home/apt,4,2020-08-01,100.000000,109,450,218,23,21.739100,90.789474,,,365,2687.592593
Entire serviced apartment,Entire home/apt,4,2020-09-01,100.000000,110,1714,199.5,24,20.833300,88.818182,11.111100,,394,2563.633333
Entire serviced apartment,Entire home/apt,4,2020-10-01,100.000000,108,530,209,25,8.000000,89.272727,0.000000,,413,2868.533333
Entire serviced apartment,Entire home/apt,4,2020-11-01,100.000000,109,389,215.5,23,8.695700,88.809524,-6.666700,,298,2203.714286
Entire serviced apartment,Entire home/apt,4,2020-12-01,100.000000,109,679,230,23,8.695700,89.476190,0.000000,,602,5368.321429
Entire serviced apartment,Entire home/apt,4,2021-01-01,100.000000,98,590,192,23,4.347800,89.238095,0.000000,,359,2646.250000
Entire serviced apartment,Entire home/apt,4,2021-02-01,100.000000,109,459,220.5,24,4.166700,89.428571,3.571400,,334,2047.068966
Entire serviced apartment,Entire home/apt,4,2021-03-01,100.000000,109,459,228,23,4.347800,85.090909,-3.448300,,342,2208.071429
Entire serviced apartment,Entire home/apt,4,2021-04-01,100.000000,109,650,268.5,23,4.347800,85.173913,3.571400,,393,2777.862069
Entire serviced apartment,Entire home/apt,5,2020-08-01,100.000000,140,255,250,5,20.000000,77.666667,,,22,674.833333
Entire serviced apartment,Entire home/apt,5,2020-09-01,100.000000,140,257,250,5,20.000000,79.857143,16.666700,,19,424.285714
Entire serviced apartment,Entire home/apt,5,2020-10-01,100.000000,149,257,250,5,40.000000,79.500000,-14.285700,,57,2025.333333
Entire serviced apartment,Entire home/apt,5,2020-11-01,100.000000,139,278,250,5,40.000000,83.166667,0.000000,,20,600.166667
Entire serviced apartment,Entire home/apt,5,2020-12-01,100.000000,141,296,250,5,40.000000,81.200000,-16.666700,,95,4299.000000
Entire serviced apartment,Entire home/apt,5,2021-01-01,100.000000,135,269,202.5,5,0.000000,81.400000,0.000000,,59,2082.800000
Entire serviced apartment,Entire home/apt,5,2021-02-01,100.000000,149,290,219.5,5,0.000000,81.600000,0.000000,,71,2797.800000
Entire serviced apartment,Entire home/apt,5,2021-03-01,100.000000,149,309,219.5,5,0.000000,81.800000,0.000000,,71,2611.400000
Entire serviced apartment,Entire home/apt,5,2021-04-01,100.000000,135,399,236.5,6,0.000000,82.000000,20.000000,,78,2653.500000
Entire serviced apartment,Entire home/apt,6,2020-08-01,100.000000,180,626,374.5,10,10.000000,94.625000,,,71,2470.250000
Entire serviced apartment,Entire home/apt,6,2020-09-01,100.000000,142,750,376.5,9,11.111100,90.777778,0.000000,,154,6740.500000
Entire serviced apartment,Entire home/apt,6,2020-10-01,100.000000,171,768,439.5,8,25.000000,96.000000,-16.666700,,154,7782.700000
Entire serviced apartment,Entire home/apt,6,2020-11-01,100.000000,159,820,390.5,9,22.222200,91.200000,10.000000,,163,6548.090909
Entire serviced apartment,Entire home/apt,6,2020-12-01,100.000000,180,800,536,9,22.222200,93.333333,0.000000,,239,12173.181818
Entire serviced apartment,Entire home/apt,6,2021-01-01,100.000000,180,825,563,8,0.000000,93.333333,-9.090900,,78,2674.200000
Entire serviced apartment,Entire home/apt,6,2021-02-01,100.000000,180,823,490.5,8,0.000000,96.875000,10.000000,,128,4331.181818
Entire serviced apartment,Entire home/apt,6,2021-03-01,100.000000,180,866,513,8,0.000000,94.000000,0.000000,,98,3633.636364
Entire serviced apartment,Entire home/apt,6,2021-04-01,100.000000,180,845,517,9,11.111100,93.600000,9.090900,,191,7351.500000
Entire serviced apartment,Entire home/apt,7,2020-08-01,100.000000,274,333,303.5,2,50.000000,97.000000,,,9,1292.000000
Entire serviced apartment,Entire home/apt,7,2020-09-01,100.000000,274,345,309.5,2,50.000000,97.000000,0.000000,,11,1578.000000
Entire serviced apartment,Entire home/apt,7,2020-10-01,100.000000,274,336,305,2,50.000000,97.000000,0.000000,,33,5451.000000
Entire serviced apartment,Entire home/apt,7,2020-11-01,100.000000,342,347,344.5,2,50.000000,97.000000,0.000000,,11,1898.500000
Entire serviced apartment,Entire home/apt,7,2020-12-01,100.000000,342,426,384,2,50.000000,77.000000,0.000000,,17,3327.000000
Entire serviced apartment,Entire home/apt,7,2021-01-01,100.000000,223,340,281.5,2,0.000000,77.000000,0.000000,,29,4871.500000
Entire serviced apartment,Entire home/apt,7,2021-02-01,100.000000,234,378,306,2,0.000000,77.000000,0.000000,,34,6138.000000
Entire serviced apartment,Entire home/apt,7,2021-03-01,100.000000,245,395,320,2,0.000000,77.000000,0.000000,,12,2070.000000
Entire serviced apartment,Entire home/apt,7,2021-04-01,100.000000,256,413,334.5,2,0.000000,83.500000,0.000000,,14,2577.000000
Entire serviced apartment,Entire home/apt,8,2020-08-01,100.000000,369,369,369,1,100.000000,96.000000,,,7,2583.000000
Entire serviced apartment,Entire home/apt,8,2020-09-01,100.000000,340,340,340,1,100.000000,96.000000,0.000000,,9,3060.000000
Entire serviced apartment,Entire home/apt,8,2020-10-01,100.000000,359,359,359,1,100.000000,96.000000,0.000000,,3,1077.000000
Entire serviced apartment,Entire home/apt,8,2020-11-01,100.000000,379,379,379,1,100.000000,96.000000,0.000000,,4,1516.000000
Entire serviced apartment,Entire home/apt,8,2020-12-01,100.000000,487,487,487,1,100.000000,96.000000,0.000000,,7,3409.000000
